Номер<br>ABCnet;Номер Заказа<br>(Дилер);Номер формы выхода;Модель;Версия Модели;Кузов;Цвет Кузова;Двигатель;Kоробка передач;Номер VIN;Версия;Дата заказа;Тип Тек. Рез.;Статус;Пользователь, создавший заказ;Пользователь, зарезервивавший заказ;Дата резервации до;Номер SIV;Отделка Салона;Опции 1;Опции 2;Опции 3;Опции 4;Опции 5;Опции 6;Опции 7;Опции 8;Опции 9;Опции 10;Опции 11;Опции 12;Опции 13;Опции 14;Опции 15;Опции 16;Опции 17;Опции 18;Опции 19;Опции 20;Опции 21;Опции 22;Опции 23;Опции 24;Опции 25;Опции 26;Опции 27;Опции 28;Опции 29;Опции 30;Дата Продажи;Сумма Счета;Номер Заказа Финального Клиента;Дилер;Номер Счета/Накл.;Местонахождение;Идентификационный Номер Покупателя;Тип Оплаты;Ожид.дата доставки;Место доставки;Дополнение;Тип Текущего Резервирования;Тип Предыдущего Резервирования;Год выпуска;Топливо;Комментарии;Subsidiary identification;Last Central DM Action;Dealer estimated delivery date;
50000958;;383705;308 T7;308 SKD MV 5D All 1.6 120ch AT/ 1PT7A5QCAL32BKD0;Hatchback 5 Doors;J9M0-METVB TERRE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5QCAL329Q;13/09/2011 17:10:31;SO in production;Заказ принят;D737659;D737659;;;TTFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Approved production;;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";13/09/11 11:15<br /> - <i>YES</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />03/10/11 18:27<br /> - <i>MODIFIED BY PCR</i>;SO in production;;*;02;;;;;
50000959;;383706;308 T7;308 SKD MV 5D All 1.6 120ch AT/ 1PT7A5QCAL32BKD0;Hatchback 5 Doors;J9M0-METVB TERRE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5QCAL329Q;13/09/2011 17:10:31;SO in production;Заказ принят;D737659;D737659;;;TTFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Approved production;;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";13/09/11 11:15<br /> - <i>YES</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />03/10/11 18:27<br /> - <i>MODIFIED BY PCR</i>;SO in production;;*;02;;;;;
50000960;;383707;308 T7;308 SKD MV 5D All 1.6 120ch AT/ 1PT7A5QCAL32BKD0;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5QCAL329Q;13/09/2011 17:10:31;SO in production;Заказ принят;D737659;D737659;;;6LFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Approved production;;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";13/09/11 11:15<br /> - <i>YES</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />03/10/11 18:27<br /> - <i>MODIFIED BY PCR</i>;SO in production;;*;02;;;;;
50000961;;383708;308 T7;308 SKD MV 5D Act 1.6 120ch MT / 1PT7A5NCA532BKD0;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;;1PT7A5NCA5329Q;13/09/2011 17:10:31;SO in production;Заказ принят;D737659;D737659;;;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Approved production;;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";13/09/11 11:30<br /> - <i>YES</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />03/10/11 18:27<br /> - <i>MODIFIED BY PCR</i>;SO in production;;*;02;;;;;
50000962;;383709;308 T7;308 SKD MV 5D Act 1.6 120ch MT / 1PT7A5NCA532BKD0;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;;1PT7A5NCA5329Q;13/09/2011 17:10:31;SO in production;Заказ принят;D737659;D737659;;;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Approved production;;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";13/09/11 11:30<br /> - <i>YES</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />03/10/11 18:27<br /> - <i>MODIFIED BY PCR</i>;SO in production;;*;02;;;;;
50000963;;383710;308 T7;308 SKD MV 5D Act 1.6 120ch MT / 1PT7A5NCA532BKD0;Hatchback 5 Doors;P9M5-ROUGE BABYLONE;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;;1PT7A5NCA5329Q;13/09/2011 17:10:31;SO in production;Заказ принят;D737659;D737659;;;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Approved production;;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";13/09/11 11:30<br /> - <i>YES</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />03/10/11 18:27<br /> - <i>MODIFIED BY PCR</i>;SO in production;;*;02;;;;;
50000964;;383711;308 T7;308 SKD MV 5D Act 1.6 120ch MT / 1PT7A5NCA532BKD0;Hatchback 5 Doors;9GP0-GRIS HURRICANE;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;;1PT7A5NCA5329Q;13/09/2011 17:10:31;SO in production;Заказ принят;D737659;D737659;;;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Approved production;;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";13/09/11 11:30<br /> - <i>YES</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />03/10/11 18:27<br /> - <i>MODIFIED BY PCR</i>;SO in production;;*;02;;;;;
50000965;;383712;308 T7;308 SKD MV 5D Act 1.6 120ch AT / 1PT7A5NCAL32BKD0;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5NCAL329Q;13/09/2011 17:10:31;SO in production;Заказ принят;D737659;D737659;;;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Approved production;;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";13/09/11 11:30<br /> - <i>YES</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />03/10/11 18:27<br /> - <i>MODIFIED BY PCR</i>;SO in production;;*;02;;;;;
50000968;;383715;308 T7;308 SKD MV 5D Act 1.6 120ch AT / 1PT7A5NCAL32BKD0;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5NCAL329Q;13/09/2011 17:10:31;SO in production;Заказ принят;D737659;D737659;;;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Approved production;;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";13/09/11 11:30<br /> - <i>YES</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />03/10/11 18:27<br /> - <i>MODIFIED BY PCR</i>;SO in production;;*;02;;;;;
50000969;;383716;308 T7;308 SKD MV 5D Act 1.6 120ch AT / 1PT7A5NCAL32BKD0;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5NCAL329Q;13/09/2011 17:10:31;SO in production;Заказ принят;D737659;D737659;;;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Approved production;;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";13/09/11 11:30<br /> - <i>YES</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />03/10/11 18:27<br /> - <i>MODIFIED BY PCR</i>;SO in production;;*;02;;;;;
50000970;;383717;308 T7;308 SKD MV 5D Act 1.6 120ch AT / 1PT7A5NCAL32BKD0;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5NCAL329Q;13/09/2011 17:10:31;SO in production;Заказ принят;D737659;D737659;;;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Approved production;;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";13/09/11 11:30<br /> - <i>YES</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />03/10/11 18:27<br /> - <i>MODIFIED BY PCR</i>;SO in production;;*;02;;;;;
50000971;;383718;308 T7;308 SKD MV 5D Act 1.6 120ch AT / 1PT7A5NCAL32BKD0;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5NCAL329Q;13/09/2011 17:10:31;SO in production;Заказ принят;D737659;D737659;;;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Approved production;;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";13/09/11 11:30<br /> - <i>YES</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />03/10/11 18:27<br /> - <i>MODIFIED BY PCR</i>;SO in production;;*;02;;;;;
50000972;;383719;308 T7;308 SKD MV 5D Act 1.6 120ch AT / 1PT7A5NCAL32BKD0;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5NCAL329Q;13/09/2011 17:10:31;SO in production;Заказ принят;D737659;D737659;;;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Approved production;;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";13/09/11 11:30<br /> - <i>YES</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />03/10/11 18:27<br /> - <i>MODIFIED BY PCR</i>;SO in production;;*;02;;;;;
50000942;;383689;308 T7;308 SKD MV 5D All 1.6 120ch AT/ 1PT7A5QCAL32BKD0;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5QCAL329Q;13/09/2011 17:10:30;SO in production;Заказ принят;D737659;D737659;;;TTFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Approved production;;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";13/09/11 11:15<br /> - <i>YES</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />03/10/11 18:27<br /> - <i>MODIFIED BY PCR</i>;SO in production;;*;02;;;;;
50000943;;383690;308 T7;308 SKD MV 5D All 1.6 120ch AT/ 1PT7A5QCAL32BKD0;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5QCAL329Q;13/09/2011 17:10:30;SO in production;Заказ принят;D737659;D737659;;;TTFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Approved production;;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";13/09/11 11:15<br /> - <i>YES</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />03/10/11 18:27<br /> - <i>MODIFIED BY PCR</i>;SO in production;;*;02;;;;;
50000944;;383691;308 T7;308 SKD MV 5D All 1.6 120ch AT/ 1PT7A5QCAL32BKD0;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5QCAL329Q;13/09/2011 17:10:30;SO in production;Заказ принят;D737659;D737659;;;TTFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Approved production;;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";13/09/11 11:15<br /> - <i>YES</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />03/10/11 18:27<br /> - <i>MODIFIED BY PCR</i>;SO in production;;*;02;;;;;
50000945;;383692;308 T7;308 SKD MV 5D All 1.6 120ch AT/ 1PT7A5QCAL32BKD0;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5QCAL329Q;13/09/2011 17:10:30;SO in production;Заказ принят;D737659;D737659;;;TTFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Approved production;;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";13/09/11 11:15<br /> - <i>YES</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />03/10/11 18:27<br /> - <i>MODIFIED BY PCR</i>;SO in production;;*;02;;;;;
50000946;;383693;308 T7;308 SKD MV 5D All 1.6 120ch AT/ 1PT7A5QCAL32BKD0;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5QCAL329Q;13/09/2011 17:10:30;SO in production;Заказ принят;D737659;D737659;;;TTFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Approved production;;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";13/09/11 11:15<br /> - <i>YES</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />03/10/11 18:27<br /> - <i>MODIFIED BY PCR</i>;SO in production;;*;02;;;;;
50000947;;383694;308 T7;308 SKD MV 5D All 1.6 120ch AT/ 1PT7A5QCAL32BKD0;Hatchback 5 Doors;P9M5-ROUGE BABYLONE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5QCAL329Q;13/09/2011 17:10:30;SO in production;Заказ принят;D737659;D737659;;;6LFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Approved production;;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";13/09/11 11:15<br /> - <i>YES</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />03/10/11 18:27<br /> - <i>MODIFIED BY PCR</i>;SO in production;;*;02;;;;;
50000949;;383696;308 T7;308 SKD MV 5D All 1.6 120ch AT/ 1PT7A5QCAL32BKD0;Hatchback 5 Doors;9VM0-NOIR PERLA NERA;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5QCAL329Q;13/09/2011 17:10:30;SO in production;Заказ принят;D737659;D737659;;;TTFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Approved production;;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";13/09/11 11:15<br /> - <i>YES</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />03/10/11 18:27<br /> - <i>MODIFIED BY PCR</i>;SO in production;;*;02;;;;;
50000950;;383697;308 T7;308 SKD MV 5D All 1.6 120ch AT/ 1PT7A5QCAL32BKD0;Hatchback 5 Doors;9VM0-NOIR PERLA NERA;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5QCAL329Q;13/09/2011 17:10:30;SO in production;Заказ принят;D737659;D737659;;;TTFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Approved production;;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";13/09/11 11:15<br /> - <i>YES</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />03/10/11 18:27<br /> - <i>MODIFIED BY PCR</i>;SO in production;;*;02;;;;;
50000951;;383698;308 T7;308 SKD MV 5D All 1.6 120ch AT/ 1PT7A5QCAL32BKD0;Hatchback 5 Doors;9VM0-NOIR PERLA NERA;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5QCAL329Q;13/09/2011 17:10:30;SO in production;Заказ принят;D737659;D737659;;;TTFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Approved production;;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";13/09/11 11:15<br /> - <i>YES</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />03/10/11 18:27<br /> - <i>MODIFIED BY PCR</i>;SO in production;;*;02;;;;;
50000953;;383700;308 T7;308 SKD MV 5D All 1.6 120ch AT/ 1PT7A5QCAL32BKD0;Hatchback 5 Doors;9HM0-GRIS THORIUM;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5QCAL329Q;13/09/2011 17:10:30;SO in production;Заказ принят;D737659;D737659;;;TTFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Approved production;;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";13/09/11 11:15<br /> - <i>YES</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />03/10/11 18:27<br /> - <i>MODIFIED BY PCR</i>;SO in production;;*;02;;;;;
50000954;;383701;308 T7;308 SKD MV 5D All 1.6 120ch AT/ 1PT7A5QCAL32BKD0;Hatchback 5 Doors;9HM0-GRIS THORIUM;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5QCAL329Q;13/09/2011 17:10:30;SO in production;Заказ принят;D737659;D737659;;;TTFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Approved production;;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";13/09/11 11:15<br /> - <i>YES</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />03/10/11 18:27<br /> - <i>MODIFIED BY PCR</i>;SO in production;;*;02;;;;;
50000928;;383675;3008 TB;3008 ACTIVE MT5 120hp/1PTBSYHCA532A0C0;CROSS OVER 5 PORTES;T4M0-METAL.VERNIS B KGN  BOURRASQUE;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;;1PTBSYHCA5329Q;13/09/2011 17:10:29;SO-FCO in production;Заказ принят;D737659;D737659;;;Q1FX-NOIR;LE05 - LE05;OK01 - OK01;UB01 - RADAR ARRIERE;ZV02 - ZV02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Approved production;3710_7507214737;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";13/09/11 10:45<br /> - <i>YES</i><br />13/09/11 11:45<br /> - <i>YES</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i>;SO-FCO in production;SO in production;*;02;;;;;
50000924;;383671;308 T7;308 SW MV ACTIVE 1.6 AT (120 hp) / 1PT7CLKCAL32A0D0;Break;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7CLKCAL329R;13/09/2011 17:10:29;SO in production;Заказ принят;D737659;D737659;;;XWFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Approved production;;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";13/09/11 10:30<br /> - <i>YES</i>;SO in production;;*;02;;;;;
50000926;;383673;308 T7;308 SKD MV 5D Acc 1.6 120ch MT/ 1PT7A5FCA532BKD0;Hatchback 5 Doors;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);MANUAL 5-SPEED;;1PT7A5FCA5329Q;13/09/2011 17:10:29;SO in production;Заказ принят;D737659;D737659;;;4PFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Approved production;;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";13/09/11 10:30<br /> - <i>YES</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />03/10/11 18:27<br /> - <i>MODIFIED BY PCR</i>;SO in production;;*;02;;;;;
50000927;;383674;308 T7;308 SKD MV 5D Acc 1.6 120ch AT / 1PT7A5FCAL32BKD0;Hatchback 5 Doors;P9M5-ROUGE BABYLONE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7A5FCAL329Q;13/09/2011 17:10:29;SO in production;Заказ принят;D737659;D737659;;;4PFX-NOIR;LE05 - LE05;RE01 - RE01;WLRC - WLRC;NA01 - NA01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Approved production;;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";13/09/11 10:30<br /> - <i>YES</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />20/09/11 19:29<br /> - <i>MODIFIED BY PCR</i><br />03/10/11 18:27<br /> - <i>MODIFIED BY PCR</i>;SO in production;;*;02;;;;;
50000932;;383679;3008 TB;3008 ACTIVE AT6 / 1PTBSYHCUM32A0C0;CROSS OVER 5 PORTES;N9M6-BLANC NACRE;EP6CDT MD 112KW 1598 (  02);AUTOMATIC 6-SPEED;;1PTBSYHCUM32A0;13/09/2011 17:10:29;SO in production;Заказ принят;D737659;D737659;;;Q1FX-NOIR;ZV02 - ZV02;OK01 - OK01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Approved production;;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";13/09/11 11:00<br /> - <i>YES</i>;SO in production;;*;02;;;;;
50000933;;383680;3008 TB;3008 ACTIVE AT6 / 1PTBSYHCUM32A0C0;CROSS OVER 5 PORTES;T4M0-METAL.VERNIS B KGN  BOURRASQUE;EP6CDT MD 112KW 1598 (  02);AUTOMATIC 6-SPEED;;1PTBSYHCUM32A0;13/09/2011 17:10:29;SO in production;Заказ принят;D737659;D737659;;;Q1FR-GREGE;OK01 - OK01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Approved production;;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";13/09/11 11:00<br /> - <i>YES</i>;SO in production;;*;02;;;;;
50000935;;383682;3008 TB;3008 ACTIVE AT6 / 1PTBSYHCUM32A0C0;CROSS OVER 5 PORTES;K1M0-BRUN HICKORY;EP6CDT MD 112KW 1598 (  02);AUTOMATIC 6-SPEED;;1PTBSYHCUM32A0;13/09/2011 17:10:29;SO in production;Заказ принят;D737659;D737659;;;2YFX-NOIR;ZV02 - ZV02;OK01 - OK01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Approved production;;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";13/09/11 11:00<br /> - <i>YES</i>;SO in production;;*;02;;;;;
50000937;;383684;3008 TB;3008 ACTIVE AT6 / 1PTBSYHCUM32A0C0;CROSS OVER 5 PORTES;9VM0-NOIR PERLA NERA;EP6CDT MD 112KW 1598 (  02);AUTOMATIC 6-SPEED;;1PTBSYHCUM32A0;13/09/2011 17:10:29;SO in production;Заказ принят;D737659;D737659;;;2YFX-NOIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Approved production;;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";13/09/11 11:00<br /> - <i>YES</i>;SO in production;;*;02;;;;;
50000938;;383685;3008 TB;3008 ACTIVE AT6 / 1PTBSYHCUM32A0C0;CROSS OVER 5 PORTES;VGM0-METAL.VERNIS B VAPOR GREY;EP6CDT MD 112KW 1598 (  02);AUTOMATIC 6-SPEED;;1PTBSYHCUM32A0;13/09/2011 17:10:29;SO in production;Заказ принят;D737659;D737659;;;Q1FX-NOIR;ZV02 - ZV02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Approved production;;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";13/09/11 11:00<br /> - <i>YES</i>;SO in production;;*;02;;;;;
50000940;;383687;3008 TB;3008 ACTIVE AT6 / 1PTBSYHCUM32A0C0;CROSS OVER 5 PORTES;N9M6-BLANC NACRE;EP6CDT MD 112KW 1598 (  02);AUTOMATIC 6-SPEED;;1PTBSYHCUM32A0;13/09/2011 17:10:29;SO in production;Заказ принят;D737659;D737659;;;Q1FX-NOIR;ZV02 - ZV02;UB01 - UB01;OK01 - OK01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Approved production;;BPF Payment Mode;04/11/2011;3710-ООО "Леонар Авто";13/09/11 11:00<br /> - <i>YES</i>;SO in production;;*;02;;;;;
561934;3710;385684;308 T7;308 SW MV ACTIVE 1.6 AT (120 hp) / 1PT7CLKCAL32A0D0;Break;WPP0-BLANC BANQUISE;EP6C 1598 4 CE INDIR (  02);AUTOMATIC 4-SPEED;;1PT7CLKCAL329R;14/09/2011 17:09:12;SO in production;Заказ принят;;;;RC180891;XWFX-NOIR;NA01 - NA01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Производство;;;18/11/2011;3710-ООО "Леонар Авто";27/09/11 10:19<br /> - <i>MODIFIED BY PCR</i>;SO in production;;*;02;;;;;
559255;3710;384770;3008 TB;3008 ACTIVE AT6 / 1PTBSYHCUM32A0C0;CROSS OVER 5 PORTES;K1M0-BRUN HICKORY;EP6CDT MD 112KW 1598 (  02);AUTOMATIC 6-SPEED;;1PTBSYHCUM32A0;14/09/2011 17:08:51;SO in production;Заказ принят;;;;RC179183;2YFX-NOIR;ZV02 - ZV02;OK01 - OK01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;RU3710R;;Производство;;;11/11/2011;3710-ООО "Леонар Авто";;SO in production;;*;02;;;;;
